CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	88	42	32	32.000
CT	87	45	39	39.000
CT	86	46	43	43.000
CT	85	55	50	50.000
CT	84	49	29	29.000
CT	83	52	47	47.000
CT	82	62	48	48.000
CT	81	49	46	46.000
CT	80	54	46	46.000
CT	79	57	41	41.000
CT	78	74	42	42.000
CT	77	76	49	49.000
CT	76	90	45	45.000
CT	75	83	59	59.000
CT	74	65	49	49.000
CT	73	52	34	34.000
CT	72	61	37	37.000
CT	71	71	48	48.000
CT	70	61	40	40.000
CT	69	72	45	45.000
CT	68	91	52	52.000
CT	67	99	41	41.000
CT	66	99	47	47.000
CT	65	74	36	36.000
CT	64	60	24	24.000
CT	63	56	38	38.000
CT	62	97	32	32.000
CT	61	115	35	35.000
CT	60	102	48	48.000
CT	59	105	55	55.000
CT	58	111	33	33.000
CT	57	136	41	41.000
CT	56	145	45	45.000
CT	55	110	27	27.000
CT	54	109	27	27.000
CT	53	95	34	34.000
CT	52	119	23	23.000
CT	51	110	34	34.000
CT	50	80	25	25.000
CT	49	114	27	27.000
CT	48	161	48	48.000
CT	47	141	30	30.000
CT	46	145	18	18.000
CT	45	164	26	26.000
CT	44	162	17	17.000
CT	43	149	29	29.000
CT	42	138	34	34.000
CT	41	136	35	35.000
CT	40	194	39	39.000
CT	39	154	34	34.000
CT	38	165	31	31.000
CT	37	117	26	26.000
CT	36	193	42	42.000
CT	35	222	45	45.000
CT	34	273	34	34.000
CT	33	294	56	56.000
CT	32	246	29	29.000
CT	31	288	24	24.000
CT	30	279	8	8.000
CT	29	327	25	25.000
CT	28	324	17	17.000
CT	27	424	30	30.000
CT	26	509	31	31.000
CT	25	488	7	7.000
CT	24	595	23	22.999
CT	23	539	24	24.000
CT	22	599	20	19.999
CT	21	851	42	41.999
CT	20	921	22	21.999
CT	19	1000	6	5.999
CT	18	1049	5	4.999
CT	17	1499	18	17.999
CT	16	1652	4	3.998
CT	15	2024	19	1.089
CT	14	2637	17	0.250
CT	13	3225	20	0.049
CT	12	4606	23	0.008
CT	11	5800	18	0.001
CT	10	8755	28	0.000
CT	9	12345	25	0.000
CT	8	19757	21	0.000
CT	7	35523	27	0.000
CT	6	65114	42	0.000
CT	5	135962	16	0.000
CT	4	319983	9	0.000
CT	3	883658	9	0.000
CT	2	3239061	6	0.000
CT	1	22367313	7	0.000
CT	0	0	127	0.000
FR	6.17e-07	1.85e-06
ER	2609404	412.619
CV	1.002
QV	58.041	52.923
